RECORD_ID,RECORD_TYPE,RECORD_STATUS,CLASS,BLOCK,LOT,MAPBLOCKLOT,PARENT_ID,CHILD_ID,OPEN_DATE,CLOSE_DATE,PROJECT_NAME,PROJECT_ADDRESS,SUPERVISOR_DISTRICT,RELATED_BUILDING_PERMIT,NUMBER_OF_UNITS,NUMBER_OF_MARKET_RATE_UNITS,NUMBER_OF_AFFORDABLE_UNITS,NUMBER_OF_UNITS_EXIST,NUMBER_MARKET_RATE_UNITS_EXIST,NUMBER_AFFORDABLE_UNITS_EXIST,NUMBER_OF_UNITS_PROP,NUMBER_MARKET_RATE_UNITS_PROP,NUMBER_AFFORDABLE_UNITS_PROPOSED,DATE_APPLICATION_SUBMITTED,DATE_ENTITLEMENTS_APPROVED,DATE_PPA_SUBMITTED,DATE_APPLICATION_ACCEPTED,DATE_OF_FINAL_HEARING,DEVELOPER_NAME,DEVELOPER_ORG,ASSIGNED_TO_PLANNER,PLANNER_FIRST_NAME,PLANNER_LAST_NAME,PLANNER_EMAIL,PLANNER_PHONE,DESCRIPTION,DATE_PPA_LETTER_ISSUED,DATE_NIA_ISSUED,DATE_PLAN_CHECK_LETTER_ISSUED,DATE_PROJECT_DESC_STABLE,DATE_OF_FIRST_HEARING,CHANGE_OF_USE,ADDITIONS,NEW_CONSTRUCTION,LEG_ZONE_CHANGE,DEMOLITION,LOT_LINE_ADJUST,FACADE_ALT,ROW_IMPROVE,OTHER_PRJ_DESC,FORMULA_RETAIL,CANNABIS,MEDICAL_CANNABIS_DISPENSARY,MASSAGE,TOBACCO,FINANCIAL,OTHER_NON_RES,OTHER_NON_RES_DESC,SPECIAL_NEEDS,SENIOR,AFFORDABLE_UNITS,STUDENT,INCLUSIONARY,ADU,LEGALIZATION,CHANGE_OF_DWELLING_UNITS,SB35,AB2162,HOUSING_SUSTAINABILITY_DIST,RENTAL_UNITS,OWNERSHIP_UNITS,UNKOWN_UNITS,SB330,PRELIMINARY_HOUSING_APP_DATE,HOMESF,STATE_DENSITY_BONUS_ANALYZED,STATE_DENSITY_BONUS_INDIVIDUAL,BASE_DENSITY,BONUS_DENSITY,INCLUSIONARY_PERCENT,REAR_YARD,EXPOSURE,OFF_STREET_LOADING,PARKING,OPEN_SPACE,HEIGHT_LIMIT,OTHER_MODIFICATION,OTHER_MODIFICATION_DESC,AHBP_100_PERCENT_AFFORDABLE,ENVIRONMENTAL_REVIEW_TYPE,RESIDENTIAL_EXIST,PARKING_SPACES_EXIST,CAR_SHARE_SPACES_EXIST,PARKING_GSF_EXIST,RETAIL_COMMERCIAL_EXIST,OFFICE_EXIST,INDUSTRIAL_PDR_EXIST,MEDICAL_EXIST,VISITOR_EXIST,CIE_EXIST,RESIDENTIAL_PROP,PARKING_SPACES_PROP,CAR_SHARE_SPACES_PROP,PARKING_GSF_PROP,RETAIL_COMMERCIAL_PROP,OFFICE_PROP,INDUSTRIAL_PDR_PROP,MEDICAL_PROP,VISITOR_PROP,CIE_PROP,RESIDENTIAL_STUDIO_EXIST,RESIDENTIAL_1BR_EXIST,RESIDENTIAL_2BR_EXIST,RESIDENTIAL_3BR_EXIST,RESIDENTIAL_ADU_STUDIO_EXIST,RESIDENTIAL_ADU_1BR_EXIST,RESIDENTIAL_ADU_2BR_EXIST,RESIDENTIAL_ADU_3BR_EXIST,RESIDENTIAL_GH_ROOMS_EXIST,RESIDENTIAL_GH_BEDS_EXIST,RESIDENTIAL_SRO_EXIST,RESIDENTIAL_MICRO_EXIST,RESIDENTIAL_STUDIO_PROP,RESIDENTIAL_1BR_PROP,RESIDENTIAL_2BR_PROP,RESIDENTIAL_3BR_PROP,RESIDENTIAL_ADU_STUDIO_PROP,RESIDENTIAL_ADU_1BR_PROP,RESIDENTIAL_ADU_2BR_PROP,RESIDENTIAL_ADU_3BR_PROP,RESIDENTIAL_GH_ROOMS_PROP,RESIDENTIAL_GH_BEDS_PROP,RESIDENTIAL_SRO_PROP,Neighborhoods,RESIDENTIAL_MICRO_PROP,SF Find Neighborhoods,LATITUDE,Current Police Districts,Current Supervisor Districts,LONGITUDE,WKT_MULTIPOLYGON,Analysis Neighborhoods,point
2010.0766E,ENV,Closed - CEQA Clearance Issued,,0636,037,0636037,2010.0766,,2010-08-31 00:00:00,2010-10-07 00:00:00,2451 Sacramento Street,,,,0,0,0,0,0,0,0,0,0,,,,,,"Smith, Barbara T.",San Francisco Housing Authority,Jeanie Poling,Jeanie,Poling,jeanie.poling@sfgov.org,415-575-9072,Rezone parcel from RM-1 to Upper Fillmore Street NC District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.78968035,4,6,-122.43360295,"MULTIPOLYGON (((-122.43371754600003 37.789780436000001, -122.43370104299999 37.789698833999978, -122.43369762499998 37.789699266000014, -122.43366883200002 37.789556902000015, -122.433489425 37.789579537999998, -122.43353667999997 37.789803254999981, -122.43371754600003 37.789780436000001)))",30,POINT (-122.43360295 37.78968035)
2010.0766,PRJ,Closed,,0636,037,0636037,,"2010.0766E, 2010.0766Z",2010-08-31 00:00:00,,2451 Sacramento Street,,,,0,0,0,0,0,0,0,0,0,,,,2010-08-31 00:00:00,,,,,,,,,Rezone parcel from RM-1 to Upper Fillmore Street NC District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.78968035,4,6,-122.43360295,"MULTIPOLYGON (((-122.43371754600003 37.789780436000001, -122.43370104299999 37.789698833999978, -122.43369762499998 37.789699266000014, -122.43366883200002 37.789556902000015, -122.433489425 37.789579537999998, -122.43353667999997 37.789803254999981, -122.43371754600003 37.789780436000001)))",30,POINT (-122.43360295 37.78968035)
2012.1313E,ENV,Closed - Cancelled,,3767,305,3767305,2012.1313,,2012-10-15 00:00:00,2013-04-09 00:00:00,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,0,0,0,0,0,0,0,0,0,,,,,,"Zupsic, Christopher",Portland-Pacific Main LLC,Michael Li,Michael,Li,Michael.J.Li@sfgov.org,415-575-9107,"Add 4,000 sft of residential space to the roof of an existing building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorical Exemption-Stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78724764,1,10,-122.39039559,"MULTIPOLYGON (((-122.39014667399999 37.787310971000011, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011)))",8,POINT (-122.39039559 37.78724764)
2012.1313,PRJ,Closed,,3767,305,3767305,,2012.1313E,2012-10-15 00:00:00,,429 BEALE ST,"429 - 0 BEALE ST, SAN FRANCISCO, CA 94105",,,1,0,0,0,0,0,1,0,0,,,,2012-10-15 00:00:00,,,,,,,,,"Add 4,000 sft of residential space to the roof of an existing building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,7500,,,,4000,,,,,,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78724764,1,10,-122.39039559,"MULTIPOLYGON (((-122.39014667399999 37.787310971000011, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011)))",8,POINT (-122.39039559 37.78724764)
2015-014058PRJ,PRJ,Closed,COMPLETE,0546,001,0546001,,"2015-014058CND, 2015-014058CUA, 2015-014058ENV, 2015-014058PPA, 2015-014058TDM, 2015-014058VAR",2016-01-04 00:00:00,2019-11-21 00:00:00,2465 VAN NESS AVE,2465 VAN NESS AVE 94123,2,201612285989,41,41,0,0,0,0,41,41,0,2016-06-24 00:00:00,2018-04-10 00:00:00,2015-10-20 00:00:00,2016-06-24 00:00:00,2018-06-13 00:00:00,"MacDonald, Mark",DM Development,Mary Cheung-Woods,Mary,Cheung-Woods,mary.woods@sfgov.org,415-558-6315,"Construction of a new 7 story 41 unit multi-family residential structure over retail and parking garage for both vehicles and bikes.



The PPA was submitted on 10/09/15 and the 90 day deadline is 01/07/16.",,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,CHECKED,CHECKED,,,,,,,,,0,0,0,0,0,,,,,,71844,31,3,15102,2914,,,,,,,0,0,0,,,,,,,,,,10,24,7,,,,,,,,15,,15,37.79822405,4,6,-122.42430906,"MULTIPOLYGON (((-122.424101931 37.798059180999985, -122.42417733299999 37.798432031999994, -122.424516106 37.798388965000015, -122.42444089899999 37.798016091000022, -122.424101931 37.798059180999985)))",13,POINT (-122.42430906 37.79822405)
2015-014058CUA,CUA,Closed - Approved,COMPLETE,0546,001,0546001,2015-014058PRJ,,2016-10-05 00:00:00,2018-04-10 00:00:00,2465 VAN NESS AVE,2465 VAN NESS AVE 94123,2,,0,0,0,0,0,0,0,0,0,,,,,,"MacDonald, Mark",DM Development,Mary Cheung-Woods,Mary,Cheung-Woods,mary.woods@sfgov.org,415-558-6315,"Conditional Use Authorization to permit the demolition and new construction of a 7-story, 41 unit multi-family residential structure over retail with parking garage and bicycle parking.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,37.79822405,4,6,-122.42430906,"MULTIPOLYGON (((-122.424101931 37.798059180999985, -122.42417733299999 37.798432031999994, -122.424516106 37.798388965000015, -122.42444089899999 37.798016091000022, -122.424101931 37.798059180999985)))",13,POINT (-122.42430906 37.79822405)
2016-001514ETM,Environmental T and M-ETM,Closed - CEQA Clearance Issued,COMPLETE,3554,005,3554005,2016-001514ENV,,2016-02-25 00:00:00,2018-01-28 01:01:00,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Gaylord, Ali",BRIDGE Housing,Virnaliza Byrd,Virnaliza,Byrd,virnaliza.byrd@sfgov.org,415-575-9025,"Demolish 11 modular wood framed buildings at 1950 Mission Street

Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.  

See attached ""Project Concept Description"" for more detail



The PPA was submitted on 1/27/16 and the 90 day deadline is 4/26/16.",,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-001514MCM,MCM,Monitoring Compliance,COMPLETE,3554,005,3554005,2016-001514PRJ,,2018-06-07 00:00:00,,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Gaylord, Ali",BRIDGE Housing,Elizabeth Purl,Elizabeth,Purl,elizabeth.purl@sfgov.org,415-575-9028,"Approved Priority Processing for 100% Affordable Housing project: Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2015-018514GEN,GEN,Closed - Informational,COMPLETE,3767,305,3767305,,,2015-10-06 00:00:00,2015-10-07 00:00:00,429 Beale / 430 Main,429 BEALE ST 94105,6,,0,0,0,0,0,0,0,0,0,,,,,,"Ince, Dane",,Josephine Chen,Josephine,Chen,josephine.chen@sfgov.org,415-575-9199,Record Request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2016-001514ENV,ENV,Closed - CEQA Clearance Issued,COMPLETE,3554,005,3554005,2016-001514PRJ,"2016-001514ETM, 2016-001514ETR",2016-02-24 00:00:00,2018-01-24 00:00:00,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Gaylord, Ali",BRIDGE Housing,Christopher Thomas,Christopher,Thomas,Christopher.Thomas@sfgov.org,415-575-9036,"Demolish 11 modular wood framed buildings at 1950 Mission Street

Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.  

See attached ""Project Concept Description"" for more detail



The PPA was submitted on 1/27/16 and the 90 day deadline is 4/26/16.",,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2016-001514PPA,PPA,Closed - Informational,COMPLETE,3554,005,3554005,2016-001514PRJ,2016-001514GPR,2016-01-27 00:00:00,2016-05-03 00:00:00,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Gaylord, Ali",BRIDGE Housing,Kimberly Durandet,Kimberly,Durandet,kimberly.durandet@sfgov.org,415-575-6816,"Demolish 11 modular wood framed buildings at 1950 Mission Street

Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.  

See attached ""Project Concept Description"" for more detail



The PPA was submitted on 1/27/16 and the 90 day deadline is 4/26/16.",,,,,,CHECKED,,CHECKED,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,12000,140394,,,,3415,13236,,,,1654,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2016-001514GPR,GPR,Closed - Approved,COMPLETE,3554,005,3554005,2016-001514PPA,,2017-01-24 00:00:00,2018-06-27 00:00:00,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Updike, John",San Francisco Real Estate Division,Paul Chasan,Paul,Chasan,paul.chasan@sfgov.org,415-575-9065,The project will be the development of 157 units of 100% affordable housing to low income families. The option to ground lease to the developer (BRIDGE) will allow for the development team to apply for outside funding sources since the document will provide site control to the non-profit developer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2016-002313GEN,GEN,Closed - Informational,COMPLETE,3767,305,3767305,,,2016-02-08 00:00:00,2016-02-12 00:00:00,429 Beale / 430 Main - 2014-002033ENV/DNX,429 BEALE ST 94105,6,,0,0,0,0,0,0,0,0,0,,,,,,"Ince, Dane",,Josephine Chen,Josephine,Chen,josephine.chen@sfgov.org,415-575-9199,Record Request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,37.78738569,1,10,-122.39022083,"MULTIPOLYGON (((-122.38979726899998 37.787587174000009, -122.38996289400001 37.787722742000028, -122.39031230099999 37.787446537999983, -122.39064567600002 37.787183002999996, -122.39047725 37.787049649999972, -122.39014667399999 37.787310971000011, -122.38979726899998 37.787587174000009)))",8,POINT (-122.39022083000002 37.78738569)
2016-001514CUA,CUA,Closed - Informational,COMPLETE,3554,005,3554005,2016-001514PRJ,,2016-09-07 00:00:00,2018-06-19 00:00:00,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Gaylord, Ali",BRIDGE Housing,Kimberly Durandet,Kimberly,Durandet,kimberly.durandet@sfgov.org,415-575-6816,"Approved Priority Processing for 100% Affordable Housing project: Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2016-001514PRJ,PRJ,Closed,COMPLETE,3554,005,3554005,,"2016-001514CUA, 2016-001514ENV, 2016-001514MCM, 2016-001514PPA",2016-02-24 00:00:00,2018-09-14 00:00:00,1950 MISSION ST,1950 MISSION ST 94103,9,"201609218371, 201805240004, 201805240005, 201805240006, 201805240007, 201805240008, 201805240009, 201805240010, 201805240011, 201805240012, 201805240013, 201805240014, 201805249998",157,0,157,0,0,0,157,0,157,2016-02-26 00:00:00,,2016-01-27 00:00:00,2016-02-26 00:00:00,,"Gaylord, Ali",BRIDGE Housing,Kimberly Durandet,Kimberly,Durandet,kimberly.durandet@sfgov.org,415-575-6816,"Approved Priority Processing for 100% Affordable Housing project: Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.",,,,,,CHECKED,,CHECKED,,CHECKED,,,,,,,,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,143320,,,,11357,2368,,,,,0,0,0,0,,,,,,,,,32,36,73,16,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2015-018331MIS,MIS,Closed - Approved,COMPLETE,,,,,,2015-12-28 00:00:00,2016-01-20 00:00:00,"8 10th Street - CH Parking, LLC",8 10TH ST 94103,,,0,0,0,0,0,0,0,0,0,,,,,,"Speron, Roman","CH Parking, LLC",Carly Grob,Carly,Grob,carly.grob@sfgov.org,415-575-9138,Police Referral - Commercial Parking Garage Renewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-001514ETR,Transportation Study-ETR,Closed - CEQA Clearance Issued,COMPLETE,3554,005,3554005,2016-001514ENV,,2016-06-23 00:00:00,2018-01-28 01:01:04,1950 MISSION ST,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Gaylord, Ali",BRIDGE Housing,Virnaliza Byrd,Virnaliza,Byrd,virnaliza.byrd@sfgov.org,415-575-9025,"Demolish 11 modular wood framed buildings at 1950 Mission Street

Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.  

See attached ""Project Concept Description"" for more detail



The PPA was submitted on 1/27/16 and the 90 day deadline is 4/26/16.",,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-008581PRJ,PRJ,Closed,COMPLETE,1934,029,1934029,,,2016-06-30 00:00:00,2017-03-27 00:00:00,1658 10TH AVE,1658 10TH AVE 94122,7,201606109695,1,1,0,2,2,0,3,3,0,,,,,,"REVOC, HERBERT M W & JUNE F O WONG REVOC",,Cathleen Campbell,Cathleen,Campbell,cathleen.campbell@sfgov.org,415-575-8732,LEGALIZE (E) ILLEGAL UNIT IN (E) 2 UNIT BUILDING. LEGALIZE (E) KITCHEN UNDER ORD #43-14.,,,,,,CHECKED,,,,,,,,CHECKED,,,,,,,CHECKED,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,4503,4,,,,,,,,,4503,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,37.75731445,10,8,-122.46658682,"MULTIPOLYGON (((-122.46638107400003 37.757357888000001, -122.46679735399999 37.757339574000014, -122.46679256599998 37.757271020000019, -122.46637628500002 37.757289334999996, -122.46638107400003 37.757357888000001)))",14,POINT (-122.46658682 37.75731445)
2016-010699ENF,ENF,Closed - Abated,COMPLETE,1764,038,1764038,,,2016-08-18 00:00:00,2016-09-28 00:00:00,1316/1318 10th Avenue Illegal Short-Term Rentals by Owners,1316 10TH AVE 94122,5,,0,0,0,0,0,0,0,0,0,,,,,,,,Adrian Putra,Adrian,Putra,adrian.putra@sfgov.org,415-575-9079,"Illegal short-term rentals on Airbnb by Owners. Certificate issued, then revoked by OSTR staff (September 2018).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76356136,10,11,-122.46702414,"MULTIPOLYGON (((-122.46681928700002 37.763604738000026, -122.46690563999999 37.763600945000007, -122.46723378299998 37.763586535000002, -122.46722899299999 37.763517981999996, -122.46681449699997 37.763536183999975, -122.466816413 37.763563605999991, -122.46681928700002 37.763604738000026)))",14,POINT (-122.46702414 37.76356136)
2016-012485ENF,ENF,Closed - No Violation,COMPLETE,3507,041,3507041,,,2016-09-27 00:00:00,2017-04-13 00:00:00,8 10th Street Unit 3506,8 10TH ST 94103,6,,0,0,0,0,0,0,0,0,0,,,,,,,,Adrian Putra,Adrian,Putra,adrian.putra@sfgov.org,415-575-9079,illegal short-term rentals on Airbnb or VRBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,32,37.77582553,5,10,-122.41724963,"MULTIPOLYGON (((-122.417322834 37.77550506099999, -122.41729830999998 37.775524433999976, -122.417156729 37.775413457000013, -122.41709173800001 37.775464795999994, -122.41687289399999 37.775290249000022, -122.41678027900002 37.775364176999972, -122.416865702 37.775432308999996, -122.41682895399998 37.775461399999983, -122.416583973 37.775655336999989, -122.41676925500002 37.77580311600002, -122.41685467799999 37.775871248999977, -122.41692789799998 37.775929646999998, -122.41702552499999 37.776007513000025, -122.41745375400001 37.776349056000015, -122.41779696999998 37.776077885000007, -122.41791958200002 37.775981010999999, -122.417322834 37.77550506099999)))",34,POINT (-122.41724963 37.77582553)
2016-011207ZAV,ZAV,Closed - Issued,COMPLETE,0636,038,0636038,,,2016-08-30 00:00:00,2016-09-01 00:00:00,2451 Sacramento Street - ZAV Request,2451 SACRAMENTO ST 94115,2,,0,0,0,0,0,0,0,0,0,,,,,,"Perdomo, Evelyn",Mercy Housing California,Eugenio Salcedo,Eugenio,Salcedo,Eugenio.Salcedo@sfgov.org,415-575-9139,Request for Zoning Verification Letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.789661,4,6,-122.4331945,"MULTIPOLYGON (((-122.43337446499999 37.789452449000009, -122.43328732999998 37.789463529999978, -122.43320019700002 37.789474611000003, -122.43311306200002 37.789485693000017, -122.43302592700002 37.789496773999986, -122.43293879399999 37.789507856, -122.43285351399999 37.789518699999974, -122.43292662599998 37.789880223000011, -122.43353667999997 37.789803254999981, -122.433489425 37.789579537999998, -122.433461599 37.789441366999995, -122.43337446499999 37.789452449000009)))",30,POINT (-122.43319449999998 37.789661)
