fk,source,last_updated,name,value
2013-046,mohcd,2020-01-29,date_issuance_of_first_construction_document,12/28/2018
2013-046,mohcd,2020-01-29,date_estimated_or_actual_actual_construction_start,12/28/2018
2013-046,mohcd,2020-01-29,date_estimated_construction_completion,10/31/2020
2013-046,mohcd,2020-01-29,project_lead_sponsor,BRIDGE Housing Corporation
2013-046,mohcd,2020-01-29,project_owner,1950 Mission Associates LLC
2013-046,mohcd,2020-01-29,planning_case_number,2016-001514PRJ
2013-046,mohcd,2020-01-29,planning_entitlements,"2016-001514CUA,2016-001514ENV,2016-001514PPA"
2013-046,mohcd,2020-01-29,total_project_units,157
2013-046,mohcd,2020-01-29,total_affordable_units,155
2013-046,mohcd,2020-01-29,total_market_rate_units,2
2013-046,mohcd,2020-01-29,percent_affordable,99
2013-046,mohcd,2020-01-29,num_sro_units,0
2013-046,mohcd,2020-01-29,num_studio_units,32
2013-046,mohcd,2020-01-29,num_1bd_units,36
2013-046,mohcd,2020-01-29,num_2bd_units,73
2013-046,mohcd,2020-01-29,num_3bd_units,14
2013-046,mohcd,2020-01-29,num_4bd_units,0
2013-046,mohcd,2020-01-29,num_5_plus_bd_units,0
2013-046,mohcd,2020-01-29,num_20_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_30_percent_ami_units,40
2013-046,mohcd,2020-01-29,num_40_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_50_percent_ami_units,41
2013-046,mohcd,2020-01-29,num_55_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_60_percent_ami_units,74
2013-046,mohcd,2020-01-29,num_80_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_90_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_100_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_105_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_110_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_120_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_130_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_150_percent_ami_units,0
2013-046,mohcd,2020-01-29,num_ami_undeclared_units,0
2013-046,mohcd,2020-01-29,location,POINT (-122.416591818 37.7885785695712)
2016-097,mohcd,2020-01-29,project_id,2016-097
2016-097,mohcd,2020-01-29,project_status,(1) Preliminary Phase
2016-097,mohcd,2020-01-29,project_name,Transbay Block 12
2016-097,mohcd,2020-01-29,street_name,Address not yet assigned
2016-097,mohcd,2020-01-29,zip_code,94105
2016-097,mohcd,2020-01-29,supervisor_district,6
2016-097,mohcd,2020-01-29,lead_agency,OCII
2016-097,mohcd,2020-01-29,program_area,Multifamily Rental Program
2016-097,mohcd,2020-01-29,project_type,New Construction
2016-097,mohcd,2020-01-29,housing_tenure,Unknown
2016-097,mohcd,2020-01-29,date_issuance_of_notice_to_proceed,12/31/2027
2016-097,mohcd,2020-01-29,date_estimated_or_actual_actual_construction_start,12/31/2027
2016-097,mohcd,2020-01-29,date_estimated_construction_completion,06/23/2029
2016-097,mohcd,2020-01-29,project_lead_sponsor,Developer not yet selected
2016-097,mohcd,2020-01-29,project_owner,Developer not yet selected
2016-097,mohcd,2020-01-29,planning_case_number,Not Applicable
2016-097,mohcd,2020-01-29,total_project_units,80
2016-097,mohcd,2020-01-29,total_affordable_units,79
2016-097,mohcd,2020-01-29,total_market_rate_units,1
2016-097,mohcd,2020-01-29,percent_affordable,99
2016-097,mohcd,2020-01-29,num_sro_units,0
2016-097,mohcd,2020-01-29,num_studio_units,0
2016-097,mohcd,2020-01-29,num_1bd_units,0
2016-097,mohcd,2020-01-29,num_2bd_units,0
2016-097,mohcd,2020-01-29,num_3bd_units,0
2016-097,mohcd,2020-01-29,num_4bd_units,0
2016-097,mohcd,2020-01-29,num_5_plus_bd_units,0
2016-097,mohcd,2020-01-29,num_20_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_30_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_40_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_50_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_55_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_60_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_80_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_90_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_100_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_105_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_110_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_120_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_130_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_150_percent_ami_units,0
2016-097,mohcd,2020-01-29,num_ami_undeclared_units,79
2016-097,mohcd,2020-01-29,location,POINT (-122.416591818 37.7885785695712)
2012-010,mohcd,2020-01-29,project_id,2012-010
2012-010,mohcd,2020-01-29,project_status,(5) First Construction Document Issued
2012-010,mohcd,2020-01-29,project_name,500 Folsom (Transbay Block 9)
2012-010,mohcd,2020-01-29,street_name,Folsom
2012-010,mohcd,2020-01-29,street_type,St
2012-010,mohcd,2020-01-29,zip_code,94105
2012-010,mohcd,2020-01-29,supervisor_district,6
2012-010,mohcd,2020-01-29,lead_agency,OCII
2012-010,mohcd,2020-01-29,program_area,OCII Inclusionary Rental Program
2012-010,mohcd,2020-01-29,project_type,New Construction
2012-010,mohcd,2020-01-29,housing_tenure,Rental
2012-010,mohcd,2020-01-29,date_issuance_of_notice_to_proceed,02/16/2016
2012-010,mohcd,2020-01-29,date_issuance_of_building_permit,02/18/2016
2012-010,mohcd,2020-01-29,date_issuance_of_first_construction_document,04/26/2017
2012-010,mohcd,2020-01-29,date_estimated_or_actual_actual_construction_start,04/26/2017
2012-010,mohcd,2020-01-29,date_estimated_construction_completion,09/11/2019
2012-010,mohcd,2020-01-29,project_lead_sponsor,Essex/TMG
2012-010,mohcd,2020-01-29,project_owner,"Block 9 Residential, LLC"
2012-010,mohcd,2020-01-29,planning_case_number,Not Applicable
2012-010,mohcd,2020-01-29,total_project_units,537
2012-010,mohcd,2020-01-29,total_affordable_units,109
2012-010,mohcd,2020-01-29,total_market_rate_units,428
2012-010,mohcd,2020-01-29,percent_affordable,20
2012-010,mohcd,2020-01-29,num_sro_units,0
2012-010,mohcd,2020-01-29,num_studio_units,34
2012-010,mohcd,2020-01-29,num_1bd_units,61
2012-010,mohcd,2020-01-29,num_2bd_units,14
2012-010,mohcd,2020-01-29,num_3bd_units,0
2012-010,mohcd,2020-01-29,num_4bd_units,0
2012-010,mohcd,2020-01-29,num_5_plus_bd_units,0
2012-010,mohcd,2020-01-29,num_20_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_30_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_40_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_50_percent_ami_units,109
2012-010,mohcd,2020-01-29,num_55_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_60_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_80_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_90_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_100_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_105_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_110_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_120_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_130_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_150_percent_ami_units,0
2012-010,mohcd,2020-01-29,num_ami_undeclared_units,0
2012-010,mohcd,2020-01-29,location,POINT (-122.416591818 37.7885785695712)
2014-024,mohcd,2020-01-29,project_id,2014-024
2014-024,mohcd,2020-01-29,project_status,(5) First Construction Document Issued
2014-024,mohcd,2020-01-29,project_name,Transbay Block 1 (Inclusionary)
2014-024,mohcd,2020-01-29,street_name,Folsom
2014-024,mohcd,2020-01-29,street_type,St
2014-024,mohcd,2020-01-29,zip_code,94105
2014-024,mohcd,2020-01-29,supervisor_district,6
2014-024,mohcd,2020-01-29,lead_agency,OCII
2014-024,mohcd,2020-01-29,program_area,Limited Equity Program
2014-024,mohcd,2020-01-29,project_type,New Construction
2014-024,mohcd,2020-01-29,housing_tenure,Ownership
2014-024,mohcd,2020-01-29,date_issuance_of_notice_to_proceed,05/01/2017
2014-024,mohcd,2020-01-29,date_issuance_of_building_permit,12/30/2016
2014-024,mohcd,2020-01-29,date_issuance_of_first_construction_document,05/25/2017
2014-024,mohcd,2020-01-29,date_estimated_or_actual_actual_construction_start,05/25/2017
2014-024,mohcd,2020-01-29,date_estimated_construction_completion,02/01/2020
2014-024,mohcd,2020-01-29,project_lead_sponsor,Tishman Speyer
2014-024,mohcd,2020-01-29,project_owner,"Block One Property Holder, LP"
2014-024,mohcd,2020-01-29,planning_case_number,Not Applicable
2014-024,mohcd,2020-01-29,total_project_units,316
2014-024,mohcd,2020-01-29,total_affordable_units,80
2014-024,mohcd,2020-01-29,total_market_rate_units,236
2014-024,mohcd,2020-01-29,percent_affordable,25
2014-024,mohcd,2020-01-29,num_sro_units,0
2014-024,mohcd,2020-01-29,num_studio_units,0
2014-024,mohcd,2020-01-29,num_1bd_units,30
2014-024,mohcd,2020-01-29,num_2bd_units,45
2014-024,mohcd,2020-01-29,num_3bd_units,5
2014-024,mohcd,2020-01-29,num_4bd_units,0
2014-024,mohcd,2020-01-29,num_5_plus_bd_units,0
2014-024,mohcd,2020-01-29,num_20_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_30_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_40_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_50_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_55_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_60_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_80_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_90_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_100_percent_ami_units,50
2014-024,mohcd,2020-01-29,num_105_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_110_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_120_percent_ami_units,30
2014-024,mohcd,2020-01-29,num_130_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_150_percent_ami_units,0
2014-024,mohcd,2020-01-29,num_ami_undeclared_units,0
2014-024,mohcd,2020-01-29,location,POINT (-122.416591818 37.7885785695712)
2016-108,mohcd,2020-01-29,project_id,2016-108
2016-108,mohcd,2020-01-29,project_status,(1) Preliminary Phase
2016-108,mohcd,2020-01-29,project_name,Transbay Block 4 (Tower)
2016-108,mohcd,2020-01-29,street_name,Address not yet assigned
2016-108,mohcd,2020-01-29,street_type,1899-12-31T00:00:00.000
2016-108,mohcd,2020-01-29,zip_code,94105
2016-108,mohcd,2020-01-29,supervisor_district,6
2016-108,mohcd,2020-01-29,lead_agency,OCII
2016-108,mohcd,2020-01-29,program_area,OCII Inclusionary Rental Program
2016-108,mohcd,2020-01-29,project_type,New Construction
2016-108,mohcd,2020-01-29,housing_tenure,Rental
2016-108,mohcd,2020-01-29,date_issuance_of_notice_to_proceed,05/01/2021
2016-108,mohcd,2020-01-29,date_estimated_or_actual_actual_construction_start,05/01/2021
2016-108,mohcd,2020-01-29,date_estimated_construction_completion,05/01/2024
2016-108,mohcd,2020-01-29,project_lead_sponsor,1899-12-31T00:00:00.000
2016-108,mohcd,2020-01-29,planning_case_number,Not Applicable
2016-108,mohcd,2020-01-29,total_project_units,352
2016-108,mohcd,2020-01-29,total_affordable_units,144
2016-108,mohcd,2020-01-29,total_market_rate_units,208
2016-108,mohcd,2020-01-29,percent_affordable,41
2016-108,mohcd,2020-01-29,num_sro_units,0
2016-108,mohcd,2020-01-29,num_studio_units,0
2016-108,mohcd,2020-01-29,num_1bd_units,0
2016-108,mohcd,2020-01-29,num_2bd_units,0
2016-108,mohcd,2020-01-29,num_3bd_units,0
2016-108,mohcd,2020-01-29,num_4bd_units,0
2016-108,mohcd,2020-01-29,num_5_plus_bd_units,0
2016-108,mohcd,2020-01-29,num_20_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_30_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_40_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_50_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_55_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_60_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_80_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_90_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_100_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_105_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_110_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_120_percent_ami_units,337
2016-108,mohcd,2020-01-29,num_130_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_150_percent_ami_units,0
2016-108,mohcd,2020-01-29,num_ami_undeclared_units,0
2016-108,mohcd,2020-01-29,location,POINT (-122.416591818 37.7885785695712)
2016-088,mohcd,2020-01-29,project_id,2016-088
2016-088,mohcd,2020-01-29,project_status,(1) Preliminary Phase
2016-088,mohcd,2020-01-29,project_name,Transbay Block 2 West
2016-088,mohcd,2020-01-29,street_name,Fremont
2016-088,mohcd,2020-01-29,street_type,St
2016-088,mohcd,2020-01-29,zip_code,94105
2016-088,mohcd,2020-01-29,supervisor_district,6
2016-088,mohcd,2020-01-29,lead_agency,OCII
2016-088,mohcd,2020-01-29,program_area,Multifamily Rental Program
2016-088,mohcd,2020-01-29,project_type,New Construction
2016-088,mohcd,2020-01-29,housing_tenure,Rental
2016-088,mohcd,2020-01-29,date_issuance_of_notice_to_proceed,01/01/2022
2016-088,mohcd,2020-01-29,date_estimated_or_actual_actual_construction_start,01/01/2022
2016-088,mohcd,2020-01-29,date_estimated_construction_completion,01/01/2024
2016-088,mohcd,2020-01-29,project_lead_sponsor,Developer not yet selected
2016-088,mohcd,2020-01-29,planning_case_number,Not Applicable
2016-088,mohcd,2020-01-29,total_project_units,78
2016-088,mohcd,2020-01-29,total_affordable_units,77
2016-088,mohcd,2020-01-29,total_market_rate_units,1
2016-088,mohcd,2020-01-29,percent_affordable,99
2016-088,mohcd,2020-01-29,num_sro_units,0
2016-088,mohcd,2020-01-29,num_studio_units,0
2016-088,mohcd,2020-01-29,num_1bd_units,0
2016-088,mohcd,2020-01-29,num_2bd_units,0
2016-088,mohcd,2020-01-29,num_3bd_units,0
2016-088,mohcd,2020-01-29,num_4bd_units,0
2016-088,mohcd,2020-01-29,num_5_plus_bd_units,0
2016-088,mohcd,2020-01-29,num_20_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_30_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_40_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_50_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_55_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_60_percent_ami_units,77
2016-088,mohcd,2020-01-29,num_80_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_90_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_100_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_105_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_110_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_120_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_130_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_150_percent_ami_units,0
2016-088,mohcd,2020-01-29,num_ami_undeclared_units,0
2016-088,mohcd,2020-01-29,location,POINT (-122.416591818 37.7885785695712)
2016-001514ETM,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.420392255 37.765559672, -122.420495741 37.765553422, -122.420548187 37.766101109, -122.419919804 37.766139067, -122.419896549 37.76589619, -122.41989127 37.765841061, -122.419867363 37.765591378, -122.420074335 37.765578876, -122.420185282 37.765572174, -122.420392255 37.765559672)))"
2016-001514ETM,ppts,2020-01-29,record_id,2016-001514ETM
2016-001514ETM,ppts,2020-01-29,date_opened,02/25/2016 12:00:00 AM +0000
2016-001514ETM,ppts,2020-01-29,status,Closed - CEQA Clearance Issued
2016-001514ETM,ppts,2020-01-29,date_closed,01/28/2018 12:00:00 AM +0000
2016-001514ETM,ppts,2020-01-29,address,1950 MISSION ST 94103
2016-001514ETM,ppts,2020-01-29,record_type,Environmental Time and Materials (ETM)
2016-001514ETM,ppts,2020-01-29,record_type_category,Environmental T and M-ETM
2016-001514ETM,ppts,2020-01-29,name,1950 MISSION ST
2016-001514ETM,ppts,2020-01-29,description,"Demolish 11 modular wood framed buildings at 1950 Mission Street
MULTIPOLYGON (((-122.390146674 37.787310971"
2016-001514ETM,ppts,2020-01-29,parent,-122.389962894 37.787722742
2016-001514ETM,ppts,2020-01-29,children,-122.389797269 37.787587174
2016-001514ETM,ppts,2020-01-29,planner_name,65543
2016-001514ETM,ppts,2020-01-29,planner_email,2014-002033PRJ
2016-001514ETM,ppts,2020-01-29,planner_phone,11/24/2014 12:00:00 AM +0000
2016-001514ETM,ppts,2020-01-29,is_adu,Richard Sucre
2016-001514ETM,ppts,2020-01-29,affordable_units_existing,140970
2016-001514ETM,ppts,2020-01-29,affordable_units_proposed,140970
2016-001514ETM,ppts,2020-01-29,market_rate_units_net,2300
2016-001514ETM,ppts,2020-01-29,parking_sq_ft_net,0
2016-001514ETM,ppts,2020-01-29,residential_units_studio_existing,54
2016-001514ETM,ppts,2020-01-29,residential_units_adu_2br_existing,0
2016-001514ETM,ppts,2020-01-29,residential_units_adu_2br_proposed,76
2016-001514ETM,ppts,2020-01-29,residential_units_adu_2br_net,76
2016-001514ETM,ppts,2020-01-29,residential_sq_ft_adu_2br,0
2016-001514ETM,ppts,2020-01-29,residential_units_adu_3br_existing,8
2016-001514ETM,ppts,2020-01-29,residential_units_adu_3br_proposed,8
2016-001514ETM,ppts,2020-01-29,residential_units_adu_3br_net,0
2016-001514ETM,ppts,2020-01-29,residential_sq_ft_adu_3br,56
2014-002033TDM,ppts,2020-01-29,status,Closed - Withdrawn
2014-002033TDM,ppts,2020-01-29,date_closed,03/05/2019 12:00:00 AM +0000
2018-007274PRL,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871249, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))"
2018-007274PRL,ppts,2020-01-29,record_id,2018-007274PRL
2018-007274PRL,ppts,2020-01-29,date_opened,05/17/2018 12:00:00 AM +0000
2018-007274PRL,ppts,2020-01-29,status,Closed
2018-007274PRL,ppts,2020-01-29,date_closed,05/17/2018 12:00:00 AM +0000
2018-007274PRL,ppts,2020-01-29,address,8 10TH ST 94103
2018-007274PRL,ppts,2020-01-29,record_type,Project Light (PRL)
2018-007274PRL,ppts,2020-01-29,record_type_category,PRL
2018-007274PRL,ppts,2020-01-29,name,8 10TH ST
2018-007274PRL,ppts,2020-01-29,description,Metal brackets for future retail tenants (10th St and Market St)
2018-007274PRL,ppts,2020-01-29,planner_name,Heidi Kline
2018-007274PRL,ppts,2020-01-29,planner_email,heidi.kline@sfgov.org
2018-007274PRL,ppts,2020-01-29,planner_phone,415-575-9043
2018-007274PRL,ppts,2020-01-29,building_permit_id,201805048308
2016-001514GPR,ppts,2020-01-29,status,Closed - Approved
2016-001514GPR,ppts,2020-01-29,date_closed,06/27/2018 12:00:00 AM +0000
8982ZAD,ppts,2020-01-29,planner_name,Ben Fu
8982ZAD,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
8982ZAD,ppts,2020-01-29,planner_phone,415-558-6613
7052PRV,ppts,2020-01-29,planner_name,Ben Fu
7052PRV,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
7052PRV,ppts,2020-01-29,planner_phone,415-558-6613
2019-005958PRL,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.468269885 37.784164439, -122.468684481 37.784146012, -122.468689444 37.784214556, -122.468577156 37.784219548, -122.468490783 37.784223387, -122.468404409 37.784227225, -122.468318034 37.784231065, -122.468274847 37.784232984, -122.468269885 37.784164439)))"
2019-005958PRL,ppts,2020-01-29,record_id,2019-005958PRL
2019-005958PRL,ppts,2020-01-29,date_opened,04/29/2019 12:00:00 AM +0000
2019-005958PRL,ppts,2020-01-29,status,Closed
2019-005958PRL,ppts,2020-01-29,date_closed,04/29/2019 12:00:00 AM +0000
2019-005958PRL,ppts,2020-01-29,address,218 10TH AVE 94118
2019-005958PRL,ppts,2020-01-29,record_type,Project Light (PRL)
2019-005958PRL,ppts,2020-01-29,record_type_category,PRL
2019-005958PRL,ppts,2020-01-29,name,218 10TH AVE
2019-005958PRL,ppts,2020-01-29,description,"Rear deck only under this permit.. Revision to BPA# 201806222695. Less than10 feet above grade, in buildable area of lot, no fire wall."
2019-005958PRL,ppts,2020-01-29,planner_name,Jeffrey Speirs
2019-005958PRL,ppts,2020-01-29,planner_email,jeffrey.speirs@sfgov.org
2019-005958PRL,ppts,2020-01-29,planner_phone,415-575-9106
2018-000948PRJ,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871249, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))"
2018-000948PRJ,ppts,2020-01-29,status,Closed
2018-000948PRJ,ppts,2020-01-29,date_closed,11/19/2018 12:00:00 AM +0000
1997.055D,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.46678637 37.758794114, -122.46689862 37.758789175, -122.46690341 37.758857729, -122.466487121 37.758876044, -122.466482332 37.75880749, -122.466527327 37.75880551, -122.466613674 37.758801712, -122.466700021 37.758797913, -122.46678637 37.758794114)))"
2007.1121V,ppts,2020-01-29,planner_name,Ben Fu
2007.1121V,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
2007.1121V,ppts,2020-01-29,planner_phone,415-558-6613
2675PRV,ppts,2020-01-29,date_opened,08/06/2003 10:31:25 AM +0000
2015-001373MIS,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871249, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))"
6559PRV,ppts,2020-01-29,planner_name,Ben Fu
6559PRV,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
6559PRV,ppts,2020-01-29,planner_phone,415-558-6613
2007.1121X,ppts,2020-01-29,planner_name,Ben Fu
2007.1121X,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
2007.1121X,ppts,2020-01-29,planner_phone,415-558-6613
2018-007523GEN,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.390146674 37.787310971, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))"
2018-007523GEN,ppts,2020-01-29,record_id,2018-007523GEN
2018-007523GEN,ppts,2020-01-29,date_opened,05/23/2018 12:00:00 AM +0000
2018-007523GEN,ppts,2020-01-29,status,Closed - Informational
2018-007523GEN,ppts,2020-01-29,date_closed,06/04/2018 12:00:00 AM +0000
2018-007523GEN,ppts,2020-01-29,address,430 MAIN ST 94105
2018-007523GEN,ppts,2020-01-29,record_type,Generic (GEN)
2018-007523GEN,ppts,2020-01-29,record_type_category,GEN
2018-007523GEN,ppts,2020-01-29,name,430 Main St
2018-007523GEN,ppts,2020-01-29,description,Public Record Request - 430 Main St
2018-007523GEN,ppts,2020-01-29,planner_name,Chanbory Son
2018-007523GEN,ppts,2020-01-29,planner_email,Chanbory.Son@sfgov.org
2018-007523GEN,ppts,2020-01-29,planner_phone,415-575-6926
10606PRV,ppts,2020-01-29,planner_name,Ben Fu
10606PRV,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
10606PRV,ppts,2020-01-29,planner_phone,415-558-6613
2014-002033APL,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.390146674 37.787310971, -122.39047725 37.78704965, -122.390645676 37.787183003, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))"
2014-002033APL,ppts,2020-01-29,record_id,2014-002033APL
2014-002033APL,ppts,2020-01-29,date_opened,07/02/2018 12:00:00 AM +0000
2014-002033APL,ppts,2020-01-29,status,Closed - Withdrawn
2014-002033APL,ppts,2020-01-29,date_closed,01/07/2019 12:00:00 AM +0000
2014-002033APL,ppts,2020-01-29,address,429 BEALE ST 94105
2014-002033APL,ppts,2020-01-29,record_type,Appeals (APL)
2014-002033APL,ppts,2020-01-29,record_type_category,APL
2014-002033APL,ppts,2020-01-29,name,429 Beale Street and 430 Main Street
2014-002033APL,ppts,2020-01-29,description,"Demolition of two existing self-storage structures.  New construction of a residential building containing 140 dwelling units, 70 auto parking spaces, and 110 bicycle parking spaces."
2014-002033APL,ppts,2020-01-29,parent,2014-002033ENV
2014-002033APL,ppts,2020-01-29,planner_name,Michael Li
2014-002033APL,ppts,2020-01-29,planner_email,Michael.J.Li@sfgov.org
2014-002033APL,ppts,2020-01-29,planner_phone,415-575-9107
2015-006663MIS,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871249, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))"
09-053,ppts,2020-01-29,planner_name,Ben Fu
09-053,ppts,2020-01-29,planner_email,BEN.FU@SFGOV.ORG
09-053,ppts,2020-01-29,planner_phone,415-558-6613
2019-002829MIS,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871249, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))"
2019-002829MIS,ppts,2020-01-29,record_id,2019-002829MIS
2019-002829MIS,ppts,2020-01-29,date_opened,03/07/2019 12:00:00 AM +0000
2019-002829MIS,ppts,2020-01-29,status,Closed - Approved
2019-002829MIS,ppts,2020-01-29,date_closed,03/18/2019 12:00:00 AM +0000
2019-002829MIS,ppts,2020-01-29,address,8 10TH ST 94103
2019-002829MIS,ppts,2020-01-29,record_type,Misc. Permits-REF (MIS)
2019-002829MIS,ppts,2020-01-29,record_type_category,MIS
2019-002829MIS,ppts,2020-01-29,name,"8 10th Street - CH Parking, LLC"
